,tweet_id,timestamp,expanded_urls,rating_numerator,rating_denominator,name,dog_rate,doggolingo_term,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
14,891689557279858688,2017-07-30 15:58:51+00:00,https://twitter.com/dog_rates/status/891689557279858688/photo/1,13.0,10.0,Darla,1.3,None,8964.0,42908.0,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,1.0,paper_towel,0.1702779999999999,False,Labrador_retriever,0.1680859999999999,True,spatula,0.0408359,False
15,891689557279858688,2017-07-30 15:58:51+00:00,https://twitter.com/dog_rates/status/891689557279858688/photo/1,13.0,10.0,Darla,1.3,None,8964.0,42908.0,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,1.0,paper_towel,0.1702779999999999,False,Labrador_retriever,0.1680859999999999,True,spatula,0.0408359,False
16,891327558926688256,2017-07-29 16:00:24+00:00,"https://twitter.com/dog_rates/status/891327558926688256/photo/1,https://twitter.com/dog_rates/status/891327558926688256/photo/1",12.0,10.0,Franklin,1.2,None,9774.0,41048.0,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,2.0,basset,0.555712,True,English_springer,0.2257699999999999,True,German_short-haired_pointer,0.175219,True
17,891327558926688256,2017-07-29 16:00:24+00:00,"https://twitter.com/dog_rates/status/891327558926688256/photo/1,https://twitter.com/dog_rates/status/891327558926688256/photo/1",12.0,10.0,Franklin,1.2,None,9774.0,41048.0,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,2.0,basset,0.555712,True,English_springer,0.2257699999999999,True,German_short-haired_pointer,0.175219,True
18,891327558926688256,2017-07-29 16:00:24+00:00,"https://twitter.com/dog_rates/status/891327558926688256/photo/1,https://twitter.com/dog_rates/status/891327558926688256/photo/1",12.0,10.0,Franklin,1.2,None,9774.0,41048.0,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,2.0,basset,0.555712,True,English_springer,0.2257699999999999,True,German_short-haired_pointer,0.175219,True
19,891327558926688256,2017-07-29 16:00:24+00:00,"https://twitter.com/dog_rates/status/891327558926688256/photo/1,https://twitter.com/dog_rates/status/891327558926688256/photo/1",12.0,10.0,Franklin,1.2,None,9774.0,41048.0,https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,2.0,basset,0.555712,True,English_springer,0.2257699999999999,True,German_short-haired_pointer,0.175219,True
20,891087950875897856,2017-07-29 00:08:17+00:00,https://twitter.com/dog_rates/status/891087950875897856/photo/1,13.0,10.0,None,1.3,None,3261.0,20562.0,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,1.0,Chesapeake_Bay_retriever,0.425595,True,Irish_terrier,0.116317,True,Indian_elephant,0.0769021999999999,False
21,891087950875897856,2017-07-29 00:08:17+00:00,https://twitter.com/dog_rates/status/891087950875897856/photo/1,13.0,10.0,None,1.3,None,3261.0,20562.0,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,1.0,Chesapeake_Bay_retriever,0.425595,True,Irish_terrier,0.116317,True,Indian_elephant,0.0769021999999999,False
22,891087950875897856,2017-07-29 00:08:17+00:00,https://twitter.com/dog_rates/status/891087950875897856/photo/1,13.0,10.0,None,1.3,None,3261.0,20562.0,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,1.0,Chesapeake_Bay_retriever,0.425595,True,Irish_terrier,0.116317,True,Indian_elephant,0.0769021999999999,False
23,891087950875897856,2017-07-29 00:08:17+00:00,https://twitter.com/dog_rates/status/891087950875897856/photo/1,13.0,10.0,None,1.3,None,3261.0,20562.0,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,1.0,Chesapeake_Bay_retriever,0.425595,True,Irish_terrier,0.116317,True,Indian_elephant,0.0769021999999999,False
24,890971913173991426,2017-07-28 16:27:12+00:00,"https://gofundme.com/ydvmve-surgery-for-jax,https://twitter.com/dog_rates/status/890971913173991426/photo/1",13.0,10.0,Jax,1.3,None,2158.0,12041.0,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,1.0,Appenzeller,0.341703,True,Border_collie,0.199287,True,ice_lolly,0.193548,False
25,890971913173991426,2017-07-28 16:27:12+00:00,"https://gofundme.com/ydvmve-surgery-for-jax,https://twitter.com/dog_rates/status/890971913173991426/photo/1",13.0,10.0,Jax,1.3,None,2158.0,12041.0,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,1.0,Appenzeller,0.341703,True,Border_collie,0.199287,True,ice_lolly,0.193548,False
26,890971913173991426,2017-07-28 16:27:12+00:00,"https://gofundme.com/ydvmve-surgery-for-jax,https://twitter.com/dog_rates/status/890971913173991426/photo/1",13.0,10.0,Jax,1.3,None,2158.0,12041.0,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,1.0,Appenzeller,0.341703,True,Border_collie,0.199287,True,ice_lolly,0.193548,False
27,890971913173991426,2017-07-28 16:27:12+00:00,"https://gofundme.com/ydvmve-surgery-for-jax,https://twitter.com/dog_rates/status/890971913173991426/photo/1",13.0,10.0,Jax,1.3,None,2158.0,12041.0,https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,1.0,Appenzeller,0.341703,True,Border_collie,0.199287,True,ice_lolly,0.193548,False
28,890729181411237888,2017-07-28 00:22:40+00:00,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",13.0,10.0,None,1.3,None,16716.0,56848.0,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2.0,Pomeranian,0.566142,True,Eskimo_dog,0.1784059999999999,True,Pembroke,0.0765069,True
29,890729181411237888,2017-07-28 00:22:40+00:00,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",13.0,10.0,None,1.3,None,16716.0,56848.0,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2.0,Pomeranian,0.566142,True,Eskimo_dog,0.1784059999999999,True,Pembroke,0.0765069,True
30,890729181411237888,2017-07-28 00:22:40+00:00,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",13.0,10.0,None,1.3,None,16716.0,56848.0,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2.0,Pomeranian,0.566142,True,Eskimo_dog,0.1784059999999999,True,Pembroke,0.0765069,True
31,890729181411237888,2017-07-28 00:22:40+00:00,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",13.0,10.0,None,1.3,None,16716.0,56848.0,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2.0,Pomeranian,0.566142,True,Eskimo_dog,0.1784059999999999,True,Pembroke,0.0765069,True
32,890609185150312448,2017-07-27 16:25:51+00:00,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13.0,10.0,Zoey,1.3,None,4429.0,28226.0,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1.0,Irish_terrier,0.4875739999999999,True,Irish_setter,0.193054,True,Chesapeake_Bay_retriever,0.118184,True
33,890609185150312448,2017-07-27 16:25:51+00:00,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13.0,10.0,Zoey,1.3,None,4429.0,28226.0,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1.0,Irish_terrier,0.4875739999999999,True,Irish_setter,0.193054,True,Chesapeake_Bay_retriever,0.118184,True
34,890609185150312448,2017-07-27 16:25:51+00:00,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13.0,10.0,Zoey,1.3,None,4429.0,28226.0,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1.0,Irish_terrier,0.4875739999999999,True,Irish_setter,0.193054,True,Chesapeake_Bay_retriever,0.118184,True
35,890609185150312448,2017-07-27 16:25:51+00:00,https://twitter.com/dog_rates/status/890609185150312448/photo/1,13.0,10.0,Zoey,1.3,None,4429.0,28226.0,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1.0,Irish_terrier,0.4875739999999999,True,Irish_setter,0.193054,True,Chesapeake_Bay_retriever,0.118184,True
36,890240255349198849,2017-07-26 15:59:51+00:00,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14.0,10.0,Cassie,1.4,doggo,7711.0,32467.0,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1.0,Pembroke,0.511319,True,Cardigan,0.451038,True,Chihuahua,0.0292482,True
37,890240255349198849,2017-07-26 15:59:51+00:00,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14.0,10.0,Cassie,1.4,None,7711.0,32467.0,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1.0,Pembroke,0.511319,True,Cardigan,0.451038,True,Chihuahua,0.0292482,True
38,890240255349198849,2017-07-26 15:59:51+00:00,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14.0,10.0,Cassie,1.4,None,7711.0,32467.0,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1.0,Pembroke,0.511319,True,Cardigan,0.451038,True,Chihuahua,0.0292482,True
39,890240255349198849,2017-07-26 15:59:51+00:00,https://twitter.com/dog_rates/status/890240255349198849/photo/1,14.0,10.0,Cassie,1.4,None,7711.0,32467.0,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1.0,Pembroke,0.511319,True,Cardigan,0.451038,True,Chihuahua,0.0292482,True
40,890006608113172480,2017-07-26 00:31:25+00:00,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13.0,10.0,Koda,1.3,None,7624.0,31166.0,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1.0,Samoyed,0.957979,True,Pomeranian,0.0138835,True,chow,0.00816748,True
41,890006608113172480,2017-07-26 00:31:25+00:00,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13.0,10.0,Koda,1.3,None,7624.0,31166.0,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1.0,Samoyed,0.957979,True,Pomeranian,0.0138835,True,chow,0.00816748,True
42,890006608113172480,2017-07-26 00:31:25+00:00,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13.0,10.0,Koda,1.3,None,7624.0,31166.0,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1.0,Samoyed,0.957979,True,Pomeranian,0.0138835,True,chow,0.00816748,True
43,890006608113172480,2017-07-26 00:31:25+00:00,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13.0,10.0,Koda,1.3,None,7624.0,31166.0,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1.0,Samoyed,0.957979,True,Pomeranian,0.0138835,True,chow,0.00816748,True
44,889880896479866881,2017-07-25 16:11:53+00:00,https://twitter.com/dog_rates/status/889880896479866881/photo/1,13.0,10.0,Bruno,1.3,None,5156.0,28268.0,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1.0,French_bulldog,0.377417,True,Labrador_retriever,0.151317,True,muzzle,0.0829811,False
45,889880896479866881,2017-07-25 16:11:53+00:00,https://twitter.com/dog_rates/status/889880896479866881/photo/1,13.0,10.0,Bruno,1.3,None,5156.0,28268.0,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1.0,French_bulldog,0.377417,True,Labrador_retriever,0.151317,True,muzzle,0.0829811,False
46,889880896479866881,2017-07-25 16:11:53+00:00,https://twitter.com/dog_rates/status/889880896479866881/photo/1,13.0,10.0,Bruno,1.3,None,5156.0,28268.0,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1.0,French_bulldog,0.377417,True,Labrador_retriever,0.151317,True,muzzle,0.0829811,False
47,889880896479866881,2017-07-25 16:11:53+00:00,https://twitter.com/dog_rates/status/889880896479866881/photo/1,13.0,10.0,Bruno,1.3,None,5156.0,28268.0,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1.0,French_bulldog,0.377417,True,Labrador_retriever,0.151317,True,muzzle,0.0829811,False
48,889665388333682689,2017-07-25 01:55:32+00:00,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13.0,10.0,None,1.3,None,8538.0,38818.0,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1.0,Pembroke,0.966327,True,Cardigan,0.0273557,True,basenji,0.00463323,True
49,889665388333682689,2017-07-25 01:55:32+00:00,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13.0,10.0,None,1.3,None,8538.0,38818.0,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1.0,Pembroke,0.966327,True,Cardigan,0.0273557,True,basenji,0.00463323,True
50,889665388333682689,2017-07-25 01:55:32+00:00,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13.0,10.0,None,1.3,None,8538.0,38818.0,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1.0,Pembroke,0.966327,True,Cardigan,0.0273557,True,basenji,0.00463323,True
51,889665388333682689,2017-07-25 01:55:32+00:00,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13.0,10.0,None,1.3,puppo,8538.0,38818.0,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1.0,Pembroke,0.966327,True,Cardigan,0.0273557,True,basenji,0.00463323,True
52,889638837579907072,2017-07-25 00:10:02+00:00,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12.0,10.0,Ted,1.2,None,4735.0,27672.0,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1.0,French_bulldog,0.99165,True,boxer,0.00212864,True,Staffordshire_bullterrier,0.00149818,True
53,889638837579907072,2017-07-25 00:10:02+00:00,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12.0,10.0,Ted,1.2,None,4735.0,27672.0,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1.0,French_bulldog,0.99165,True,boxer,0.00212864,True,Staffordshire_bullterrier,0.00149818,True
54,889638837579907072,2017-07-25 00:10:02+00:00,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12.0,10.0,Ted,1.2,None,4735.0,27672.0,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1.0,French_bulldog,0.99165,True,boxer,0.00212864,True,Staffordshire_bullterrier,0.00149818,True
55,889638837579907072,2017-07-25 00:10:02+00:00,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12.0,10.0,Ted,1.2,None,4735.0,27672.0,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1.0,French_bulldog,0.99165,True,boxer,0.00212864,True,Staffordshire_bullterrier,0.00149818,True
56,889531135344209921,2017-07-24 17:02:04+00:00,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13.0,10.0,Stuart,1.3,None,2321.0,15359.0,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1.0,golden_retriever,0.953442,True,Labrador_retriever,0.0138341,True,redbone,0.00795775,True
57,889531135344209921,2017-07-24 17:02:04+00:00,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13.0,10.0,Stuart,1.3,None,2321.0,15359.0,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1.0,golden_retriever,0.953442,True,Labrador_retriever,0.0138341,True,redbone,0.00795775,True
58,889531135344209921,2017-07-24 17:02:04+00:00,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13.0,10.0,Stuart,1.3,None,2321.0,15359.0,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1.0,golden_retriever,0.953442,True,Labrador_retriever,0.0138341,True,redbone,0.00795775,True
59,889531135344209921,2017-07-24 17:02:04+00:00,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13.0,10.0,Stuart,1.3,puppo,2321.0,15359.0,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1.0,golden_retriever,0.953442,True,Labrador_retriever,0.0138341,True,redbone,0.00795775,True
60,889278841981685760,2017-07-24 00:19:32+00:00,https://twitter.com/dog_rates/status/889278841981685760/video/1,13.0,10.0,Oliver,1.3,None,5637.0,25652.0,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1.0,whippet,0.626152,True,borzoi,0.194742,True,Saluki,0.0273507,True
61,889278841981685760,2017-07-24 00:19:32+00:00,https://twitter.com/dog_rates/status/889278841981685760/video/1,13.0,10.0,Oliver,1.3,None,5637.0,25652.0,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1.0,whippet,0.626152,True,borzoi,0.194742,True,Saluki,0.0273507,True
62,889278841981685760,2017-07-24 00:19:32+00:00,https://twitter.com/dog_rates/status/889278841981685760/video/1,13.0,10.0,Oliver,1.3,None,5637.0,25652.0,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1.0,whippet,0.626152,True,borzoi,0.194742,True,Saluki,0.0273507,True
63,889278841981685760,2017-07-24 00:19:32+00:00,https://twitter.com/dog_rates/status/889278841981685760/video/1,13.0,10.0,Oliver,1.3,None,5637.0,25652.0,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1.0,whippet,0.626152,True,borzoi,0.194742,True,Saluki,0.0273507,True
64,888917238123831296,2017-07-23 00:22:39+00:00,https://twitter.com/dog_rates/status/888917238123831296/photo/1,12.0,10.0,Jim,1.2,None,4709.0,29611.0,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1.0,golden_retriever,0.714719,True,Tibetan_mastiff,0.1201839999999999,True,Labrador_retriever,0.1055059999999999,True
65,888917238123831296,2017-07-23 00:22:39+00:00,https://twitter.com/dog_rates/status/888917238123831296/photo/1,12.0,10.0,Jim,1.2,None,4709.0,29611.0,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1.0,golden_retriever,0.714719,True,Tibetan_mastiff,0.1201839999999999,True,Labrador_retriever,0.1055059999999999,True
66,888917238123831296,2017-07-23 00:22:39+00:00,https://twitter.com/dog_rates/status/888917238123831296/photo/1,12.0,10.0,Jim,1.2,None,4709.0,29611.0,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1.0,golden_retriever,0.714719,True,Tibetan_mastiff,0.1201839999999999,True,Labrador_retriever,0.1055059999999999,True
67,888917238123831296,2017-07-23 00:22:39+00:00,https://twitter.com/dog_rates/status/888917238123831296/photo/1,12.0,10.0,Jim,1.2,None,4709.0,29611.0,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1.0,golden_retriever,0.714719,True,Tibetan_mastiff,0.1201839999999999,True,Labrador_retriever,0.1055059999999999,True
68,888804989199671297,2017-07-22 16:56:37+00:00,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13.0,10.0,Zeke,1.3,None,4559.0,26080.0,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1.0,golden_retriever,0.46976,True,Labrador_retriever,0.184172,True,English_setter,0.0734817,True
69,888804989199671297,2017-07-22 16:56:37+00:00,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13.0,10.0,Zeke,1.3,None,4559.0,26080.0,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1.0,golden_retriever,0.46976,True,Labrador_retriever,0.184172,True,English_setter,0.0734817,True
70,888804989199671297,2017-07-22 16:56:37+00:00,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13.0,10.0,Zeke,1.3,None,4559.0,26080.0,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1.0,golden_retriever,0.46976,True,Labrador_retriever,0.184172,True,English_setter,0.0734817,True
71,888804989199671297,2017-07-22 16:56:37+00:00,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13.0,10.0,Zeke,1.3,None,4559.0,26080.0,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1.0,golden_retriever,0.46976,True,Labrador_retriever,0.184172,True,English_setter,0.0734817,True
72,888554962724278272,2017-07-22 00:23:06+00:00,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13.0,10.0,Ralphus,1.3,None,3732.0,20290.0,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3.0,Siberian_husky,0.700377,True,Eskimo_dog,0.166511,True,malamute,0.111411,True
73,888554962724278272,2017-07-22 00:23:06+00:00,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13.0,10.0,Ralphus,1.3,None,3732.0,20290.0,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3.0,Siberian_husky,0.700377,True,Eskimo_dog,0.166511,True,malamute,0.111411,True
74,888554962724278272,2017-07-22 00:23:06+00:00,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13.0,10.0,Ralphus,1.3,None,3732.0,20290.0,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3.0,Siberian_husky,0.700377,True,Eskimo_dog,0.166511,True,malamute,0.111411,True
75,888554962724278272,2017-07-22 00:23:06+00:00,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13.0,10.0,Ralphus,1.3,None,3732.0,20290.0,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3.0,Siberian_husky,0.700377,True,Eskimo_dog,0.166511,True,malamute,0.111411,True
76,888078434458587136,2017-07-20 16:49:33+00:00,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",12.0,10.0,Gerald,1.2,None,3653.0,22201.0,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1.0,French_bulldog,0.995026,True,pug,0.000931908,True,bull_mastiff,0.000903211,True
